epoch,val_loss,val_accuracy,val_recall,val_precision,val_miou,val_f1_score,loss,accuracy,recall,precision,miou,f1_score,lr
1,1.4947338104248047,0.6586000919342041,0.6817077994346619,0.8008946776390076,0.28260618448257446,0.6585999131202698,0.6560560058579485,0.7593260407447815,0.5546696782112122,0.7727252840995789,0.22119788825511932,0.7407292723655701,9.999999747378752e-05
2,1.1285982131958008,0.6586000919342041,0.7373888492584229,0.8108767867088318,0.3339688777923584,0.6585999131202698,0.3974805333821037,0.845212996006012,0.7156071066856384,0.8049023747444153,0.3119884431362152,0.8446843028068542,9.999999747378752e-05
3,0.8847777843475342,0.6586000919342041,0.7615076303482056,0.8179318904876709,0.3615986108779907,0.6585999131202698,0.34545838256094774,0.8654040098190308,0.7511062622070312,0.8144739270210266,0.3495434522628784,0.8650507926940918,9.999999747378752e-05
4,1.1751432418823242,0.6586000919342041,0.7755988836288452,0.8226375579833984,0.37870749831199646,0.6585999131202698,0.3201166451504961,0.8743590116500854,0.7692739367485046,0.8203932046890259,0.3711898922920227,0.8742395639419556,9.999999747378752e-05
5,1.4664182662963867,0.6586000919342041,0.785914421081543,0.8268855810165405,0.39215990900993347,0.6585999131202698,0.2975297395290036,0.8851831555366516,0.7811717987060547,0.8248491287231445,0.3862932324409485,0.8850775957107544,9.999999747378752e-05
6,1.840948462486267,0.6586000919342041,0.7942754626274109,0.830776035785675,0.4036749005317688,0.6585999131202698,0.27968233790116726,0.8949357867240906,0.7904473543167114,0.8290145993232727,0.39841994643211365,0.8949757814407349,9.999999747378752e-05
7,2.2004611492156982,0.6586000919342041,0.8010137677192688,0.8341881036758423,0.4134064018726349,0.6585999131202698,0.2612037551708711,0.9012251496315002,0.7978281378746033,0.832565188407898,0.4083719253540039,0.9014350771903992,9.999999747378752e-05
8,1.1736716032028198,0.6662330627441406,0.8076149821281433,0.838406503200531,0.42356154322624207,0.6717178821563721,0.2346408851490207,0.9155330061912537,0.8044601082801819,0.8361988067626953,0.41868072748184204,0.9154317378997803,9.999999747378752e-05
9,0.20461951196193695,0.8209127187728882,0.8150421380996704,0.844515323638916,0.4358843266963959,0.8213047981262207,0.21790271694516086,0.9206114411354065,0.8106249570846558,0.8405172228813171,0.42824190855026245,0.9207190871238708,9.999999747378752e-05
10,0.48896360397338867,0.7797369360923767,0.8228950500488281,0.8512957096099854,0.4490486681461334,0.7814437747001648,0.1977230608008429,0.9291748404502869,0.81924968957901,0.8483456969261169,0.44303077459335327,0.9291405081748962,9.999999747378752e-05
11,0.08375027030706406,0.8330968022346497,0.8301066756248474,0.8572307825088501,0.461241215467453,0.8331331610679626,0.1817008252727534,0.9361717104911804,0.8263425827026367,0.8541328310966492,0.45495644211769104,0.936206042766571,9.999999747378752e-05
12,0.09810337424278259,0.8602705597877502,0.8372692465782166,0.8631287813186646,0.473195344209671,0.8606158494949341,0.16895375046901795,0.9416951537132263,0.8336752653121948,0.8601658940315247,0.46726280450820923,0.9417018890380859,9.999999747378752e-05
13,0.08748813718557358,0.8397675156593323,0.8436853885650635,0.8684130907058716,0.4838887155056,0.8404019474983215,0.15455525882442064,0.9460923671722412,0.8407074213027954,0.86595618724823,0.4786779284477234,0.9461592435836792,9.999999747378752e-05
